,fbcsp,eegnet,safka_csp,multikernel_safka_csp,csp
1055,0.0067,0.382,0.2708,0.282,0.6661
1056,0.9974,0.455,0.669,0.5168,0.2678
1057,0.9787,0.6524,0.5737,0.877,0.1326
1058,0.9784,0.2511,0.4561,0.9774,0.9608
1059,0.741,0.893,0.5313,0.9419,0.9706
1060,0.3368,0.3074,0.267,0.0316,0.0423
1061,0.6078,0.9006,0.3674,0.2243,0.2416
1062,0.9997,0.8256,0.5535,0.9098,0.9862
1063,0.064,0.6038,0.6199,0.9593,0.8821
1064,0.6125,0.8178,0.6031,0.8493,0.6082
1065,0.8447,0.6387,0.4861,0.8536,0.722
1066,0.9608,0.9198,0.6116,0.7616,0.7849
1067,0.3692,0.9846,0.4353,0.6975,0.3623
1068,0.8588,0.5651,0.5013,0.2004,0.4064
1069,0.0961,0.9018,0.6406,0.6469,0.6884
1070,0.9764,0.1834,0.4993,0.7884,0.3731
1071,0.8928,0.0564,0.7173,0.9548,0.9749
1072,0.9596,0.8514,0.3007,0.3694,0.3079
1073,0.9974,0.7449,0.7555,0.7673,0.9455
1074,0.0265,0.9797,0.6158,0.9742,0.8257
1075,0.9485,0.9397,0.5622,0.9127,0.8872
1076,0.9969,0.3821,0.6837,0.767,0.6711
1077,0.5071,0.3054,0.6398,0.821,0.9885
1078,0.9917,0.9094,0.8244,0.9875,0.7259
1079,1.0,0.7678,0.4813,0.5007,0.4211
1080,0.2869,0.8797,0.3921,0.8503,0.9391
1081,0.5408,0.983,0.4428,0.584,0.6077
1082,0.9613,0.8848,0.785,0.1452,0.4832
1083,0.4215,0.9078,0.5593,0.8918,0.9543
1084,0.0938,0.948,0.7874,0.9983,0.9666
1085,0.7832,0.8088,0.3442,0.7052,0.2949
1086,0.4368,0.5989,0.1546,0.6292,0.2409
1087,0.2299,0.7756,0.7933,0.9736,0.9897
1088,0.8009,0.8196,0.6408,0.3812,0.6268
1089,0.6764,0.2966,0.8665,0.9806,0.5287
1090,0.9188,0.8496,0.6018,0.2914,0.0434
1091,0.6719,0.4774,0.8148,0.9607,0.7897
1092,0.8016,0.3921,0.7512,0.9738,0.8863
1093,0.0846,0.6912,0.3735,0.2067,0.2265
1094,0.3623,0.9671,0.5978,0.6297,0.9524
1095,0.5751,0.2102,0.4145,0.1567,0.4754
1096,0.794,0.3432,0.5327,0.0733,0.5692
1097,0.9958,0.1983,0.5181,0.4664,0.2656
1098,0.6273,0.6795,0.2986,0.377,0.8938
1099,0.0835,0.3664,0.8817,0.963,0.8241
1100,0.7775,0.9538,0.8775,0.8804,0.7444
1101,0.9518,0.1826,0.9177,0.991,0.5566
1102,0.5894,0.8488,0.8061,0.93,0.7992
1103,0.4925,0.361,0.2834,0.3123,0.353
1104,0.9851,0.4857,0.7382,0.8013,0.3896
1105,0.9676,0.9527,0.39,0.6446,0.5562
1106,0.2814,0.3306,0.1753,0.7317,0.5973
1107,0.9206,0.3223,0.1715,0.3991,0.5823
1108,0.1566,0.6818,0.6816,0.8643,0.7371
1109,0.0932,0.9534,0.7756,0.1859,0.5973
1110,0.991,0.3857,0.179,0.4627,0.4092
1111,0.69,0.7464,0.1452,0.6967,0.3981
1112,0.3037,0.9663,0.3938,0.7723,0.7002
1113,0.1608,0.4947,0.4837,0.288,0.4924
1114,0.9914,0.7337,0.7473,0.3445,0.7264
1115,0.0066,0.6042,0.6937,0.8015,0.3682
1116,0.9502,0.8997,0.7266,0.4389,0.7808
1117,0.9833,0.4667,0.8054,0.9215,0.3
1118,0.9696,0.5783,0.5937,0.9819,0.4018
1119,0.4419,0.6051,0.8975,0.9384,0.7526
1120,0.9879,0.8528,0.7153,0.9278,0.7482
1121,0.956,0.6418,0.5164,0.9014,0.5827
1122,0.327,0.8954,0.2679,0.1414,0.4091
1123,0.5093,0.4782,0.7508,0.9126,0.8444
1124,0.9911,0.8596,0.4163,0.4776,0.7597
1125,0.9834,0.9733,0.4822,0.8488,0.832
1126,0.9927,0.8963,0.5406,0.8229,0.7676
1127,0.9171,0.9096,0.7398,0.7716,0.6087
1128,0.9749,0.3894,0.4947,0.7967,0.8699
1129,0.021,0.8132,0.5466,0.9009,0.6612
1130,0.9681,0.9922,0.5078,0.7808,0.5905
1131,0.0462,0.9381,0.7506,0.7876,0.3014
1132,0.0582,0.8042,0.4553,0.9909,0.4037
1133,0.9501,0.5944,0.6761,0.8621,0.5946
1134,0.9983,0.9149,0.4864,0.1185,0.1317
1135,0.971,0.7186,0.6499,0.8366,0.9407
1136,0.917,0.8969,0.5355,0.3586,0.3867
1137,0.9941,0.0752,0.917,0.4997,0.9072
1138,0.4798,0.855,0.433,0.7869,0.757
1139,0.9489,0.6734,0.3894,0.3197,0.8227
1140,0.92,0.9775,0.3126,0.4146,0.6903
1141,0.0028,0.4424,0.7268,0.6549,0.5439
1142,0.9851,0.9923,0.4369,0.9046,0.5907
1143,0.1216,0.9354,0.2013,0.7363,0.536
1144,0.4916,0.3162,0.8613,0.8146,0.7847
1145,0.9622,0.9816,0.1218,0.3318,0.3631
1146,0.9952,0.612,0.5931,0.8616,0.5269
1147,0.488,0.8233,0.6754,0.7222,0.3793
1148,0.0477,0.8208,0.5212,0.6382,0.8731
1149,0.8094,0.5902,0.5358,0.6422,0.4491
1150,0.6705,0.6408,0.7447,0.7324,0.5344
1151,0.4165,0.8971,0.9289,0.9474,0.9325
1152,0.8906,0.7249,0.5977,0.9997,0.9504
1153,0.8845,0.9984,0.4208,0.6454,0.3917
1154,0.6665,0.2216,0.4407,0.9352,0.9496
1155,0.9922,0.9824,0.5298,0.9155,0.8858
1156,0.516,0.5573,0.403,0.831,0.4775
1157,0.167,0.9974,0.5135,0.1797,0.281
1158,0.9983,0.9956,0.4599,0.8418,0.6019
1159,0.9965,0.9859,0.453,0.8217,0.2538
1160,0.7522,0.2268,0.7369,0.9839,0.7274
1161,0.8932,0.9995,0.6873,0.545,0.7051
1162,0.0603,0.9733,0.3675,0.5852,0.4119
1163,0.17,0.9929,0.5608,0.1476,0.2658
1164,0.9921,0.4233,0.4565,0.9604,0.2583
1165,0.8368,0.9983,0.4589,0.2341,0.7819
1166,0.5467,0.9993,0.5149,0.9773,0.0609
1167,0.9966,0.9914,0.2941,0.9662,0.6309
1168,0.2537,0.8707,0.6381,0.9123,0.5177
1169,0.5961,0.9892,0.4363,0.9634,0.4241
1170,0.9995,0.9638,0.7719,0.7358,0.4202
1171,0.9969,0.9914,0.567,0.8038,0.1885
1172,0.0819,0.9999,0.4367,0.7573,0.1611
1173,0.9997,0.9922,0.8494,0.9941,0.8963
1174,0.4728,0.7331,0.4452,0.9987,0.8006
1175,0.0253,0.9776,0.5852,0.0995,0.5769
1176,0.9784,0.9981,0.5092,0.9891,0.6986
1177,0.9996,0.9905,0.407,0.954,0.8534
1178,0.9994,0.9895,0.4422,0.9493,0.1205
1179,0.7248,0.9026,0.5882,0.7245,0.2383
1180,0.415,0.937,0.4415,0.2475,0.4435
1181,0.9904,0.3421,0.3819,0.1458,0.2492
1182,0.9557,0.6929,0.5317,0.1466,0.2915
1183,0.3422,0.8325,0.6937,0.8159,0.5224
1184,0.9963,0.995,0.3918,0.9843,0.8537
1185,0.9044,0.729,0.4121,0.9448,0.7033
1186,0.0061,0.7067,0.3943,0.1774,0.8924
1187,0.5632,0.7625,0.4432,0.9407,0.7948
1188,0.5904,0.9181,0.9142,0.5198,0.5478
1189,0.857,0.9992,0.6059,0.2856,0.5055
1190,0.5513,0.9814,0.5982,0.7614,0.4298
1191,0.9824,0.9361,0.3912,0.8067,0.5135
1192,0.9972,0.9456,0.6515,0.0385,0.5993
1193,0.9988,0.9789,0.4245,0.0966,0.3751
1194,0.6116,0.6457,0.3373,0.9227,0.2897
1195,0.9966,0.9685,0.6305,0.3566,0.3232
1196,0.9995,0.055,0.5599,0.5743,0.3892
1197,0.6359,0.9957,0.4655,0.7181,0.457
1198,0.0253,0.9922,0.4449,0.9566,0.9302
1199,0.8472,0.999,0.3421,0.0145,0.8988
1200,0.9533,0.999,0.5759,0.9358,0.7177
1201,0.8732,0.9893,0.6908,0.8339,0.4389
1202,0.6818,0.9993,0.6511,0.9898,0.6821
1203,0.9987,0.9964,0.3088,0.5312,0.2899
1204,0.6321,0.9868,0.5552,0.2757,0.5995
1205,0.246,0.9976,0.404,0.2023,0.4342
1206,0.9979,0.9782,0.6223,0.3609,0.5305
1207,0.9761,0.8613,0.5506,0.0262,0.3728
1208,0.9757,0.9713,0.5262,0.715,0.4908
1209,0.0481,0.9983,0.6262,0.9741,0.597
1210,0.9999,0.9859,0.5622,0.6312,0.6879
1211,0.9999,0.9929,0.6574,0.9515,0.8064
1212,0.0833,0.5419,0.3385,0.3714,0.7071
1213,0.8675,0.9981,0.7085,0.864,0.6594
1214,0.9992,0.9932,0.6834,0.9727,0.6842
1215,0.9994,0.9662,0.5395,0.1201,0.5527
1216,0.9992,0.8719,0.2412,0.1285,0.3704
1217,0.1874,0.8837,0.54,0.768,0.4799
1218,0.9663,0.99,0.5028,0.7999,0.4144
1219,0.9971,0.9087,0.5995,0.8872,0.744
1220,0.7066,0.308,0.4413,0.7857,0.812
1221,0.9996,0.6823,0.5604,0.8507,0.6965
1222,0.997,0.9549,0.5206,0.6861,0.3038
1223,0.0036,0.9913,0.6083,0.9379,0.5849
1224,1.0,0.9982,0.666,0.9732,0.6918
1225,0.9998,0.9892,0.8071,0.8191,0.4274
1226,0.9987,0.9159,0.6466,0.512,0.5415
1227,0.8391,0.9261,0.5535,0.701,0.7581
1228,0.9889,0.9882,0.6419,0.9434,0.5518
1229,1.0,0.9768,0.51,0.0573,0.2761
1230,0.7022,0.6091,0.2459,0.1981,0.2249
1231,0.6572,0.6989,0.5582,0.8933,0.808
1232,0.9996,0.9729,0.2529,0.2675,0.208
1233,0.0766,0.9815,0.5464,0.3988,0.4483
1234,0.9843,0.3871,0.6668,0.9165,0.6228
1235,0.9995,0.9824,0.4585,0.1297,0.3619
1236,0.911,0.9767,0.4155,0.6152,0.278
1237,0.1707,0.8814,0.5825,0.1958,0.6423
1238,0.0623,0.8324,0.6179,0.7818,0.3879
1239,0.0054,0.1484,0.4722,0.124,0.2691
1240,0.2465,0.9782,0.5763,0.8185,0.4795
1241,0.9175,0.9853,0.4338,0.875,0.7805
1242,0.9987,0.9832,0.4706,0.8767,0.9096
1243,0.4711,0.9973,0.4579,0.9629,0.5176
1244,0.8864,0.2828,0.4115,0.7929,0.4904
1245,0.9995,0.9567,0.7325,0.482,0.4546
1246,0.9955,0.9861,0.4931,0.9047,0.8363
1247,0.5563,0.999,0.5843,0.3902,0.1183
1248,0.6513,0.8986,0.7712,0.9291,0.8074
1249,0.9998,0.9876,0.4136,0.5368,0.7548
1250,0.8386,0.957,0.4753,0.2842,0.1753
1251,0.999,0.9908,0.4514,0.4396,0.3954
1252,0.9936,0.8809,0.2329,0.3328,0.1329
1253,0.9981,0.9545,0.4768,0.147,0.2697
1254,0.4592,0.9046,0.6489,0.402,0.4759
1255,0.6964,0.996,0.4514,0.4553,0.1278
1256,0.0229,0.829,0.3904,0.7748,0.6364
1257,0.9389,0.7332,0.422,0.888,0.3364
1258,1.0,0.8718,0.3276,0.6635,0.5682
1259,0.6805,0.9829,0.6901,0.9471,0.6526
1260,0.9906,0.7737,0.5354,0.408,0.599
1261,0.9876,0.9724,0.3988,0.6026,0.7449
1262,0.9951,0.9909,0.4311,0.5844,0.7524
1263,0.8724,0.9961,0.6816,0.8156,0.8698
1264,1.0,0.9987,0.7538,0.6974,0.592
1265,0.9799,0.9645,0.5221,0.4356,0.3602
1266,0.278,0.9765,0.5964,0.2569,0.3101
1267,0.5404,0.9951,0.5032,0.6095,0.3838
1268,0.9814,0.9163,0.1479,0.0169,0.4938
1269,0.9918,0.6011,0.7599,0.7663,0.817
1270,0.3671,0.9997,0.6341,0.3571,0.6851
1271,0.752,0.9893,0.476,0.9677,0.2009
1272,0.8829,0.9891,0.5288,0.9822,0.4573
1273,0.9828,0.1081,0.2031,0.287,0.2392
1274,0.0016,0.8871,0.746,0.6593,0.665
1275,1.0,0.9862,0.8747,0.998,0.6921
1276,0.9998,0.9001,0.4919,0.2108,0.5366
1277,0.8877,0.7531,0.7173,0.9729,0.742
1278,0.9994,0.9901,0.2881,0.0016,0.3828
1279,0.9963,0.942,0.3044,0.5343,0.3781
1280,1.0,0.937,0.1403,0.6793,0.1644
1281,0.5876,0.9959,0.6627,0.8134,0.6966
1282,0.9995,0.983,0.2448,0.3341,0.3561
1283,0.999,0.7756,0.7683,0.87,0.6889
1284,0.0193,0.9503,0.5175,0.3195,0.4487
1285,0.9807,0.9819,0.6583,0.4709,0.5707
1286,0.995,0.9779,0.7543,0.7269,0.6796
1287,0.9998,0.9576,0.7678,0.9762,0.7648
1288,0.9999,0.9732,0.4983,0.9136,0.4949
1289,0.9931,0.9951,0.6625,0.9995,0.7567
1290,0.9115,0.9701,0.7068,0.9989,0.7514
1291,0.9356,0.6457,0.4141,0.7551,0.5981
1292,0.9871,0.9624,0.5465,0.8985,0.6354
1293,1.0,0.9061,0.3741,0.7089,0.5155
1294,0.5508,0.9328,0.6036,0.8299,0.6832
1295,0.9999,0.9762,0.6903,0.7695,0.569
1296,1.0,0.929,0.3997,0.9156,0.4384
1297,0.9986,0.9787,0.1861,0.0701,0.2193
1298,0.9926,0.9907,0.696,0.7703,0.7285
1299,0.3366,0.9354,0.3907,0.5999,0.3817
1300,0.9998,0.9626,0.6369,0.9932,0.4816
1301,0.7359,0.8267,0.5231,0.0317,0.1569
1302,0.9528,0.997,0.4607,0.2871,0.4213
1303,0.9637,0.5584,0.548,0.7231,0.5732
1304,0.999,0.9961,0.5416,0.5945,0.6522
1305,0.9205,0.9882,0.3694,0.642,0.3694
1306,0.9983,0.9995,0.507,0.1272,0.2066
1307,0.9995,0.5921,0.6566,0.6053,0.7429
1308,0.027,0.9872,0.6325,0.3824,0.5955
1309,0.0714,0.98,0.7272,0.1503,0.5508
1310,0.0022,0.9991,0.5686,0.8207,0.4319
1311,0.2854,0.7334,0.5456,0.6452,0.2919
1312,0.9997,0.9981,0.6322,0.7564,0.4267
1313,0.9902,0.8941,0.4753,0.4353,0.7076
1314,0.9399,0.9868,0.4003,0.7294,0.795
1315,0.9327,0.936,0.6832,0.4023,0.568
1316,0.9887,0.7348,0.395,0.7984,0.4855
1317,0.593,0.899,0.6885,0.8613,0.4945
1318,0.8237,0.9731,0.7178,0.6945,0.6675
1319,0.9904,0.9929,0.6191,0.9589,0.565
1320,0.8395,0.7439,0.4057,0.6934,0.6104
1321,0.9974,0.9132,0.6389,0.7531,0.8107
1322,0.0509,0.9972,0.4099,0.822,0.5064
1323,1.0,0.8005,0.4138,0.1065,0.6946
1324,0.9909,0.944,0.5647,0.5867,0.4927
1325,0.9362,0.9546,0.3541,0.7505,0.2748
1326,0.9978,0.9925,0.6434,0.9034,0.5854
1327,0.0474,0.8908,0.3445,0.8353,0.7136
1328,0.909,0.9994,0.6313,0.5904,0.6823
1329,0.516,0.9953,0.3198,0.9036,0.6223
1330,0.2188,0.8936,0.8833,0.8029,0.506
1331,0.757,0.9995,0.6074,0.7576,0.3565
1332,0.9736,0.9989,0.2986,0.3314,0.2857
1333,0.2555,0.9511,0.3617,0.4803,0.1851
1334,0.9968,0.2786,0.5133,0.0852,0.3176
1335,0.8884,0.9887,0.5121,0.4258,0.2873
1336,1.0,0.9986,0.4662,0.8183,0.3782
1337,0.9509,0.9988,0.5805,0.7865,0.5626
1338,0.9996,0.8904,0.2836,0.3872,0.325
1339,1.0,0.5598,0.641,0.4632,0.4985
1340,0.9999,0.9934,0.3713,0.0687,0.2053
1341,0.9999,0.9949,0.4576,0.8382,0.6407
1342,0.9911,0.8866,0.3254,0.3565,0.2474
1343,0.9485,0.9422,0.559,0.7339,0.8078
1344,0.0753,0.9962,0.2386,0.2107,0.2701
1345,0.891,0.9939,0.4681,0.6214,0.7655
1346,0.4987,0.944,0.571,0.0232,0.2776
1347,0.9998,0.9988,0.5213,0.7523,0.4512
1348,0.8477,0.5932,0.7013,0.7696,0.895
1349,0.9732,0.9334,0.3376,0.1851,0.3684
1350,0.8513,0.8824,0.4322,0.1513,0.4146
1351,1.0,0.8908,0.6608,0.8701,0.901
1352,0.9534,0.8388,0.3808,0.6768,0.5235
1353,1.0,0.9937,0.5951,0.4238,0.5668
1354,0.9982,0.9893,0.5829,0.7333,0.6992
1355,0.9922,0.7803,0.1661,0.1215,0.3708
1356,0.0041,0.9977,0.6545,0.6283,0.5481
1357,0.9878,0.9503,0.5292,0.3883,0.7358
1358,0.9996,0.8936,0.7092,0.5301,0.5174
1359,0.935,0.944,0.4321,0.5965,0.722
1360,0.8924,0.9987,0.499,0.9429,0.6199
1361,0.9999,0.9999,0.1312,0.8728,0.8651
1362,0.1193,0.8547,0.6961,0.4,0.5837
1363,0.9985,0.9916,0.5061,0.5847,0.4939
1364,0.0288,0.9959,0.5566,0.9443,0.7215
1365,0.922,0.9469,0.7169,0.4495,0.4628
1366,0.143,0.9731,0.7758,0.9352,0.8387
1367,0.5281,0.9554,0.6005,0.7686,0.3502
1368,0.9997,0.9253,0.2481,0.2184,0.2938
1369,0.987,0.9933,0.5527,0.7011,0.7845
1370,0.9999,0.9892,0.6561,0.867,0.8208
1371,0.9998,0.9894,0.3876,0.6182,0.3382
1372,0.969,0.9835,0.6877,0.6583,0.4086
1373,0.7846,0.9823,0.5428,0.617,0.4997
1374,0.9671,0.9242,0.4046,0.7794,0.7532
1375,0.9998,0.9405,0.7527,0.8665,0.7926
1376,0.9674,0.9283,0.6564,0.2244,0.7443
1377,0.5888,0.9807,0.8109,0.962,0.8511
1378,0.9994,0.1819,0.4458,0.693,0.6023
1379,0.9388,0.9061,0.5244,0.5439,0.228
1380,0.9972,0.912,0.459,0.2018,0.3287
1381,0.9998,0.9816,0.5892,0.5917,0.6243
1382,0.9996,0.984,0.5445,0.8695,0.4172
1383,0.8581,0.9989,0.5433,0.5628,0.5096
1384,0.8254,0.0177,0.3915,0.7096,0.7606
1385,0.9995,0.0023,0.9497,0.8552,0.7693
1386,0.3197,0.9655,0.2598,0.4919,0.5248
1387,0.9947,0.9977,0.0634,0.126,0.0338
1388,0.9999,0.9939,0.4746,0.1015,0.5203
1389,0.9686,0.9802,0.3633,0.6103,0.4532
1390,0.9996,0.9849,0.2141,0.8597,0.6414
1391,0.9938,0.9995,0.584,0.3306,0.3689
1392,0.9624,0.8928,0.6856,0.4334,0.5734
1393,0.9989,0.9746,0.2873,0.7565,0.5545
1394,1.0,0.9959,0.3035,0.459,0.2844
1395,1.0,0.9979,0.9329,0.892,0.3693
1396,0.9999,0.996,0.2542,0.7731,0.4839
1397,0.9999,0.7934,0.6401,0.5622,0.6619
1398,0.9993,0.9928,0.3087,0.3444,0.2261
1399,0.9993,0.9951,0.3691,0.7503,0.7198
1400,0.9479,0.9788,0.304,0.5772,0.4231
1401,0.9623,0.8522,0.4809,0.7996,0.3756
1402,0.9999,0.9981,0.6598,0.9354,0.682
1403,0.8846,0.9995,0.6435,0.47,0.7302
1404,0.9925,0.9677,0.4676,0.5938,0.2974
1405,0.9988,0.9785,0.6435,0.322,0.2211
1406,0.7373,0.9947,0.6296,0.2024,0.754
1407,0.0546,0.9995,0.4101,0.5189,0.6791
1408,0.9998,0.9964,0.5755,0.7654,0.7944
1409,0.865,0.9994,0.3655,0.3416,0.4221
1410,0.9998,0.9971,0.4964,0.7246,0.6299
1411,0.7433,0.966,0.9918,0.969,0.9515
1412,0.9998,0.9989,0.4259,0.7093,0.7932
1413,0.1067,0.6789,0.6867,0.1402,0.5484
1414,0.372,0.4282,0.4926,0.8726,0.5675
1415,1.0,0.9913,0.3571,0.6368,0.449
1416,0.3136,0.762,0.4187,0.1828,0.4619
1417,0.8967,0.9981,0.8185,0.5533,0.3877
1418,0.6443,0.9205,0.6434,0.5716,0.3911
1419,0.9813,0.9886,0.6607,0.1485,0.5205
1420,0.9885,0.9528,0.6789,0.3382,0.4327
1421,0.3172,0.5566,0.4765,0.1614,0.3519
1422,0.9783,0.9506,0.3991,0.5138,0.6281
1423,0.9998,0.953,0.3527,0.3442,0.4814
1424,0.9134,0.976,0.3935,0.5903,0.3595
1425,0.9999,0.9992,0.6967,0.3525,0.4035
1426,0.9193,0.992,0.6166,0.763,0.395
1427,0.5712,0.1751,0.9592,0.6053,0.7436
1428,0.9986,0.9982,0.688,0.8322,0.7684
1429,0.1803,0.9663,0.5898,0.3165,0.3972
1430,0.4727,0.0111,0.272,0.0148,0.1119
1431,0.3416,0.9989,0.8788,0.3372,0.5432
1432,0.8941,0.974,0.4395,0.4863,0.4411
1433,0.08,0.7295,0.3673,0.605,0.3279
1434,0.056,0.9995,0.7399,0.3056,0.6698
1435,1.0,0.4991,0.8668,0.4827,0.8273
1436,0.9977,0.8951,0.5909,0.3529,0.5053
1437,0.6519,0.9651,0.4188,0.0887,0.2639
1438,0.4214,0.9981,0.4464,0.4704,0.5579
1439,0.9967,0.9394,0.7346,0.8378,0.4545
1440,0.9146,0.2585,0.4265,0.4665,0.3908
1441,0.006,0.3556,0.7447,0.586,0.7574
1442,0.1058,0.6308,0.4875,0.4587,0.1807
1443,0.9485,0.853,0.6884,0.5924,0.6004
1444,0.967,0.841,0.597,0.7389,0.6039
1445,0.6909,0.621,0.7668,0.5144,0.3147
1446,0.06,0.5863,0.533,0.6283,0.5288
1447,0.9235,0.9367,0.3879,0.6422,0.6518
1448,0.6801,0.7012,0.4286,0.5261,0.2632
1449,0.998,0.749,0.7392,0.5969,0.451
1450,0.8078,0.4955,0.5917,0.6267,0.7235
1451,0.092,0.8608,0.3917,0.4742,0.546
1452,0.2022,0.9432,0.6198,0.6166,0.5582
1453,0.9995,0.9352,0.7199,0.6969,0.6043
1454,0.5872,0.6599,0.56,0.6719,0.6625
1455,0.2444,0.1904,0.6969,0.5381,0.806
1456,0.7381,0.4405,0.5533,0.5755,0.5203
1457,0.6489,0.8692,0.3831,0.3141,0.4897
1458,0.7708,0.8519,0.3327,0.3727,0.9137
1459,0.7869,0.6741,0.6666,0.6953,0.268
1460,0.999,0.9246,0.7188,0.7552,0.6217
1461,0.5907,0.6949,0.5967,0.4937,0.7264
1462,0.5369,0.3708,0.3317,0.2415,0.3604
1463,0.6491,0.4415,0.4597,0.4564,0.7667
1464,0.9271,0.8284,0.6803,0.6703,0.6504
1465,0.9422,0.9147,0.3255,0.2215,0.5456
1466,0.9654,0.0559,0.736,0.7805,0.5136
1467,0.7945,0.8069,0.7836,0.6762,0.8069
1468,0.9639,0.6978,0.231,0.1963,0.5865
1469,0.1873,0.3481,0.5759,0.6651,0.6126
1470,0.9935,0.2688,0.4225,0.5887,0.6365
1471,0.8122,0.3854,0.2921,0.2715,0.6358
1472,0.7343,0.1409,0.3561,0.367,0.1745
1473,0.0178,0.2025,0.1365,0.1134,0.4347
1474,0.9046,0.8879,0.7277,0.5505,0.7178
1475,0.4888,0.9265,0.8049,0.9041,0.9619
1476,0.9166,0.9701,0.6183,0.8939,0.8886
1477,0.9363,0.1494,0.47,0.4144,0.632
1478,0.9381,0.7775,0.7045,0.792,0.8491
1479,0.2167,0.4324,0.1773,0.2208,0.3045
1480,0.1111,0.9035,0.5054,0.3648,0.1489
1481,0.1902,0.3814,0.6625,0.6381,0.7289
1482,0.6878,0.8447,0.3877,0.5226,0.5921
1483,0.9936,0.9039,0.3536,0.2102,0.1037
1484,0.8217,0.9052,0.8105,0.8217,0.8628
1485,0.0201,0.8893,0.4942,0.6355,0.7772
1486,0.9999,0.9694,0.6766,0.63,0.7952
1487,0.3122,0.8502,0.2396,0.2488,0.1126
1488,0.1701,0.8705,0.5322,0.5359,0.5417
1489,0.0023,0.3851,0.4163,0.4582,0.3836
1490,0.0761,0.2108,0.2825,0.3683,0.1704
1491,0.9376,0.1822,0.6642,0.7435,0.4618
1492,0.9437,0.3935,0.646,0.5961,0.2348
1493,0.2497,0.2886,0.5702,0.3824,0.831
1494,0.0494,0.577,0.5427,0.7681,0.6563
1495,0.9371,0.1252,0.5738,0.6192,0.6373
1496,0.2825,0.7662,0.4056,0.4266,0.3997
1497,0.9325,0.2624,0.6597,0.6461,0.5951
1498,0.967,0.7758,0.5903,0.5819,0.8208
1499,0.4592,0.9298,0.6744,0.6139,0.4669
1500,0.1611,0.9022,0.6608,0.8383,0.5646
1501,0.8524,0.0808,0.271,0.0468,0.2933
1502,0.7608,0.9603,0.7017,0.1319,0.5124
1503,0.9786,0.3977,0.3815,0.1878,0.6641
1504,0.0016,0.5316,0.4236,0.4628,0.4408
1505,0.4497,0.8478,0.369,0.7936,0.9075
1506,0.9722,0.9533,0.4202,0.6418,0.7173
1507,0.8891,0.935,0.633,0.9798,0.8286
1508,0.0298,0.2259,0.7087,0.377,0.5543
1509,0.7593,0.3286,0.6708,0.7253,0.5722
1510,0.1716,0.9874,0.3751,0.4307,0.2946
1511,0.9362,0.8086,0.5056,0.5303,0.5234
1512,0.3356,0.8018,0.5676,0.389,0.5095
1513,0.897,0.9907,0.57,0.9028,0.7322
1514,0.1379,0.9676,0.5613,0.7948,0.5001
1515,0.7612,0.6827,0.7662,0.31,0.5914
1516,0.9226,0.9612,0.5894,0.851,0.7458
1517,0.5107,0.7497,0.6684,0.1904,0.1621
1518,0.2708,0.9579,0.5783,0.6515,0.751
1519,0.298,0.2581,0.6901,0.4593,0.355
1520,0.3078,0.9182,0.4677,0.9443,0.7807
1521,0.6466,0.6639,0.3306,0.2107,0.3291
1522,0.7834,0.1368,0.4255,0.8081,0.5818
1523,0.1686,0.6598,0.3928,0.5763,0.5349
1524,0.9764,0.8229,0.7624,0.5096,0.4629
1525,0.7378,0.9834,0.4417,0.8773,0.9084
1526,0.8475,0.7939,0.3865,0.5667,0.6534
1527,0.5515,0.2024,0.6722,0.3331,0.1946
1528,0.7906,0.0327,0.4931,0.3438,0.2793
1529,0.6097,0.9384,0.3455,0.5184,0.4943
1530,0.0199,0.8873,0.375,0.1461,0.2349
1531,0.639,0.4074,0.4742,0.3727,0.3347
1532,0.9962,0.6235,0.7444,0.3461,0.7429
1533,0.9896,0.2339,0.7283,0.403,0.519
1534,0.4337,0.6628,0.5387,0.5753,0.644
1535,0.892,0.8948,0.445,0.8565,0.6821
1536,0.2941,0.6203,0.5162,0.9053,0.7076
1537,0.2778,0.9538,0.5906,0.3658,0.2694
1538,0.0084,0.9929,0.867,0.9103,0.7787
1539,0.9771,0.9585,0.3562,0.3673,0.5035
1540,0.7248,0.965,0.4818,0.7298,0.6556
1541,0.5314,0.045,0.5885,0.8072,0.623
1542,0.3417,0.5835,0.7254,0.5128,0.5683
1543,0.6447,0.7798,0.6327,0.8826,0.7995
1544,0.3239,0.1276,0.4194,0.3574,0.6674
1545,0.6249,0.0622,0.6706,0.5726,0.8001
1546,0.9892,0.8602,0.2859,0.5864,0.4686
1547,0.0787,0.9889,0.6708,0.7008,0.7909
1548,0.9967,0.8228,0.4929,0.6445,0.5754
1549,0.3563,0.1561,0.8725,0.9376,0.8241
1550,0.6459,0.5391,0.3647,0.1697,0.1734
1551,0.7313,0.5593,0.4089,0.454,0.6682
1552,0.7402,0.6704,0.3209,0.7886,0.6482
1553,0.0514,0.3904,0.6711,0.8376,0.3805
1554,0.6248,0.9128,0.336,0.6776,0.3669
1555,0.8586,0.6845,0.5914,0.6322,0.561
1556,0.3837,0.0128,0.4953,0.9458,0.9222
1557,0.7415,0.9575,0.7131,0.7265,0.6897
1558,0.7416,0.9822,0.5114,0.605,0.7447
1559,0.971,0.8839,0.4902,0.4891,0.1032
1560,0.9835,0.9199,0.4551,0.086,0.5261
1561,0.3997,0.1561,0.7199,0.0895,0.179
1562,0.0299,0.8637,0.6889,0.4957,0.6628
