,fbcsp,eegnet,safka_csp,multikernel_safka_csp,csp
6080,0.6303,0.4984,0.7407,0.5409,0.3362
6081,0.6909,0.6439,0.4913,0.4722,0.5405
6082,0.9591,0.7489,0.5773,0.6825,0.5952
6083,0.6547,0.7301,0.7509,0.7466,0.4469
6084,0.7485,0.5226,0.4325,0.3646,0.4195
6085,0.9477,0.6324,0.8188,0.9143,0.8558
6086,0.5607,0.5004,0.4234,0.8878,0.4416
6087,0.462,0.7228,0.6689,0.5219,0.4467
6088,0.5062,0.1945,0.6475,0.2434,0.4389
6089,0.9762,0.8659,0.4409,0.6307,0.4486
6090,0.6202,0.6001,0.6592,0.1019,0.1929
6091,0.8499,0.3786,0.7518,0.7204,0.4433
6092,0.864,0.8894,0.6746,0.9601,0.8544
6093,0.6585,0.4671,0.5494,0.3373,0.3752
6094,0.8528,0.1675,0.9334,0.2482,0.4129
6095,0.8948,0.6189,0.8575,0.8254,0.7846
6096,0.9934,0.4448,0.4744,0.9625,0.7478
6097,0.9139,0.7301,0.366,0.3365,0.5882
6098,0.4473,0.447,0.8772,0.7544,0.5632
6099,0.9455,0.5822,0.0848,0.1486,0.5799
6100,0.2471,0.2849,0.1111,0.1195,0.1756
6101,0.7361,0.6557,0.2016,0.2703,0.6975
6102,0.8275,0.7441,0.8997,0.9507,0.2436
6103,0.211,0.4847,0.3355,0.8012,0.9063
6104,0.6915,0.2529,0.9433,0.5751,0.4564
6105,0.753,0.3152,0.5749,0.3209,0.7295
6106,0.6838,0.9355,0.5145,0.8471,0.4343
6107,0.8775,0.4803,0.764,0.9342,0.558
6108,0.8307,0.9249,0.6622,0.9752,0.8053
6109,0.9522,0.1899,0.4934,0.1039,0.0946
6110,0.9852,0.5031,0.1433,0.7307,0.6701
6111,0.568,0.3206,0.5724,0.6512,0.7704
6112,0.9675,0.2113,0.8618,0.8794,0.5209
6113,0.9351,0.6397,0.7355,0.8461,0.7193
6114,0.8637,0.4724,0.6129,0.5464,0.6734
6115,0.9557,0.6121,0.7934,0.8625,0.9132
6116,0.9804,0.9048,0.3295,0.9803,0.9153
6117,0.7264,0.7022,0.482,0.1234,0.4318
6118,0.2277,0.3037,0.5852,0.6261,0.8034
6119,0.3833,0.5775,0.7368,0.5218,0.3563
6120,0.9575,0.3497,0.8802,0.5482,0.1431
6121,0.4179,0.8887,0.5128,0.6726,0.7745
6122,0.8019,0.8175,0.9473,0.9807,0.5872
6123,0.9164,0.7235,0.8502,0.6989,0.8168
6124,0.9483,0.4239,0.8547,0.7315,0.6899
6125,0.8544,0.1449,0.8471,0.7815,0.409
6126,0.9866,0.9849,0.7564,0.9881,0.9836
6127,0.8203,0.7898,0.3418,0.722,0.3928
6128,0.8674,0.9105,0.5961,0.9533,0.7561
6129,0.8887,0.9754,0.6259,0.9628,0.9216
6130,0.9037,0.8774,0.7414,0.9134,0.8237
6131,0.9886,0.9532,0.6936,0.952,0.9763
6132,0.3641,0.8891,0.5611,0.5996,0.4905
6133,0.9396,0.4682,0.4579,0.8577,0.6307
6134,0.9385,0.8821,0.923,0.9969,0.803
6135,0.9204,0.9123,0.7958,0.9434,0.729
6136,0.7712,0.8697,0.1692,0.4469,0.5985
6137,0.9395,0.9376,0.7955,0.955,0.7918
6138,0.658,0.8273,0.23,0.509,0.4954
6139,0.149,0.9153,0.4124,0.8484,0.7537
6140,0.9867,0.7974,0.9077,0.8886,0.6894
6141,0.6986,0.7982,0.4047,0.5795,0.5194
6142,0.8921,0.7336,0.8283,0.7121,0.5226
6143,0.8189,0.9796,0.5795,0.8622,0.8746
6144,0.5664,0.8972,0.6198,0.965,0.5598
6145,0.958,0.9739,0.5779,0.9772,0.9351
6146,0.8796,0.8441,0.7681,0.9117,0.7915
6147,0.5206,0.9491,0.7434,0.9712,0.4401
6148,0.9485,0.9551,0.7969,0.9962,0.9117
6149,0.5065,0.9629,0.5692,0.96,0.6122
6150,0.622,0.8842,0.7016,0.9761,0.7879
6151,0.9864,0.9861,0.8184,0.9974,0.9606
6152,0.9667,0.9145,0.7921,0.9215,0.6973
6153,0.8786,0.8793,0.8788,0.9653,0.7319
6154,0.8944,0.8891,0.7909,0.9807,0.8202
6155,0.8001,0.9901,0.7116,0.8976,0.7599
6156,0.965,0.9532,0.7731,0.9756,0.8834
6157,0.0718,0.8037,0.1945,0.4389,0.2837
6158,0.9666,0.51,0.2502,0.2104,0.6358
6159,0.4899,0.6103,0.1959,0.4135,0.7402
6160,0.9205,0.85,0.7744,0.6096,0.6787
6161,0.9601,0.8035,0.7614,0.9413,0.6327
6162,0.5151,0.7524,0.2497,0.5811,0.3877
6163,0.9901,0.6695,0.4494,0.7326,0.5147
6164,0.8972,0.7872,0.314,0.7993,0.7489
6165,0.8609,0.4793,0.7089,0.7626,0.7646
6166,0.9275,0.9718,0.5078,0.9375,0.9346
6167,0.7821,0.8792,0.8586,0.9303,0.6176
6168,0.9924,0.7871,0.8445,0.638,0.5151
6169,0.646,0.6465,0.767,0.7524,0.5169
6170,0.9574,0.9108,0.5563,0.8867,0.4804
6171,0.8902,0.9058,0.7237,0.9676,0.8731
6172,0.9592,0.9518,0.5725,0.6776,0.7797
6173,0.9318,0.8995,0.3205,0.9353,0.8637
6174,0.937,0.7584,0.4878,0.8466,0.6542
6175,0.8791,0.7889,0.8938,0.6791,0.4231
6176,0.6785,0.3552,0.9054,0.9643,0.4635
6177,0.8358,0.7875,0.6332,0.8297,0.7993
6178,0.8894,0.7756,0.6948,0.8132,0.5
6179,0.8677,0.7267,0.7761,0.9263,0.5687
6180,0.9035,0.7946,0.5353,0.8728,0.731
6181,0.8338,0.8199,0.5153,0.6377,0.6313
6182,0.8756,0.9119,0.8697,0.9341,0.7892
6183,0.8752,0.7352,0.4028,0.4489,0.4037
6184,0.9641,0.8811,0.8053,0.9598,0.5755
6185,0.9586,0.935,0.7577,0.9593,0.8035
6186,0.968,0.8193,0.395,0.9522,0.8539
6187,0.505,0.6891,0.6146,0.7874,0.6387
6188,0.7168,0.6122,0.0801,0.1903,0.4227
6189,0.9935,0.8201,0.5296,0.6781,0.8487
6190,0.9873,0.4709,0.4809,0.3758,0.7051
6191,0.6027,0.1877,0.5767,0.6149,0.5756
6192,0.1789,0.132,0.5239,0.3878,0.5463
6193,0.2573,0.8953,0.4932,0.4195,0.5549
6194,0.261,0.6479,0.5822,0.8326,0.5537
6195,0.2563,0.301,0.4151,0.3053,0.5411
6196,0.4791,0.584,0.874,0.8536,0.6452
6197,0.8621,0.8189,0.4452,0.5991,0.5656
6198,0.9194,0.9223,0.3499,0.8199,0.3937
6199,0.1809,0.5259,0.5732,0.5752,0.568
6200,0.1519,0.6148,0.5384,0.9088,0.5297
6201,0.1765,0.4877,0.3701,0.4929,0.4323
6202,0.3771,0.7446,0.3716,0.4903,0.5751
6203,0.6183,0.6111,0.4666,0.1931,0.6157
6204,0.0165,0.5337,0.0636,0.0737,0.3025
6205,0.8219,0.8964,0.1521,0.3408,0.4115
6206,0.1073,0.0978,0.2534,0.3372,0.4446
6207,0.9606,0.6495,0.7817,0.3661,0.4516
6208,0.8345,0.3028,0.455,0.2955,0.4749
6209,0.7121,0.3746,0.6668,0.2783,0.4531
6210,0.2837,0.4388,0.6113,0.6422,0.4445
6211,0.7043,0.4418,0.847,0.8605,0.5818
6212,0.7999,0.1617,0.5436,0.4345,0.5325
6213,0.8737,0.3642,0.9454,0.836,0.3878
6214,0.4825,0.6458,0.3775,0.4321,0.5738
6215,0.6446,0.7693,0.6019,0.8803,0.3071
6216,0.9735,0.7911,0.7352,0.3767,0.4443
6217,0.7569,0.6588,0.7441,0.3052,0.514
6218,0.946,0.7458,0.5683,0.3095,0.5679
6219,0.2368,0.5187,0.1593,0.2909,0.5648
6220,0.6642,0.8485,0.2152,0.2789,0.4667
6221,0.911,0.6373,0.9041,0.5443,0.3761
6222,0.3136,0.5022,0.3666,0.3373,0.4901
6223,0.6754,0.5258,0.7717,0.3606,0.5645
6224,0.735,0.789,0.1785,0.4767,0.5098
6225,0.8629,0.8011,0.5844,0.3684,0.6103
6226,0.5804,0.894,0.5616,0.7206,0.4306
6227,0.5943,0.8591,0.3633,0.8295,0.585
6228,0.9354,0.8134,0.7677,0.5415,0.6324
6229,0.8709,0.5358,0.926,0.7242,0.3513
6230,0.4352,0.6901,0.4676,0.8623,0.4587
6231,0.7386,0.5043,0.7501,0.3758,0.4119
6232,0.4583,0.4819,0.5155,0.8072,0.5994
6233,0.563,0.8608,0.7889,0.5879,0.4971
6234,0.9363,0.8531,0.8057,0.3897,0.5426
6235,0.8713,0.8395,0.6225,0.8334,0.5467
6236,0.9029,0.7335,0.6757,0.6735,0.4268
6237,0.9136,0.8216,0.8781,0.7683,0.457
6238,0.1474,0.918,0.4237,0.4265,0.6595
6239,0.4139,0.6002,0.5863,0.5058,0.5947
6240,0.5746,0.6235,0.335,0.4803,0.5464
6241,0.7682,0.7762,0.7244,0.6876,0.478
6242,0.5157,0.3171,0.6953,0.5717,0.4647
6243,0.9287,0.6031,0.8498,0.9027,0.3113
6244,0.4678,0.2674,0.7468,0.8046,0.4607
6245,0.179,0.4043,0.7346,0.5646,0.5322
6246,0.5644,0.7502,0.5584,0.5915,0.537
6247,0.8446,0.2432,0.7424,0.6658,0.534
6248,0.9158,0.8275,0.5851,0.4002,0.6365
6249,0.7525,0.8531,0.4927,0.3551,0.6124
6250,0.2992,0.4692,0.0622,0.2333,0.4981
6251,0.5327,0.7905,0.4793,0.7515,0.3938
6252,0.6695,0.4705,0.6105,0.7258,0.4481
6253,0.859,0.6401,0.705,0.6623,0.4895
6254,0.7338,0.8815,0.555,0.4802,0.5733
6255,0.7191,0.202,0.765,0.897,0.5658
6256,0.6419,0.648,0.7314,0.1609,0.4411
6257,0.6726,0.1593,0.3188,0.5684,0.4668
6258,0.1212,0.3692,0.7693,0.719,0.4573
6259,0.4791,0.6362,0.304,0.2252,0.429
6260,0.8524,0.1995,0.8097,0.6509,0.4396
6261,0.3749,0.8252,0.5246,0.3356,0.5975
6262,0.966,0.7748,0.9446,0.7988,0.4893
6263,0.6311,0.7299,0.7171,0.8441,0.5138
6264,0.5828,0.7028,0.7754,0.7358,0.587
6265,0.2799,0.7995,0.5913,0.3456,0.5122
6266,0.3595,0.7565,0.4855,0.6943,0.5795
6267,0.117,0.8824,0.6443,0.377,0.4863
6268,0.7937,0.6624,0.6529,0.6735,0.3722
6269,0.9167,0.5828,0.6744,0.446,0.5807
6270,0.2437,0.8491,0.3557,0.7053,0.519
6271,0.9271,0.6257,0.9653,0.8522,0.5976
6272,0.7344,0.6327,0.5456,0.3919,0.5341
6273,0.8137,0.4597,0.7423,0.916,0.5453
6274,0.734,0.9227,0.6847,0.5179,0.5503
6275,0.8616,0.7049,0.6187,0.794,0.4601
6276,0.7691,0.8982,0.6577,0.6422,0.5215
6277,0.7702,0.6642,0.5781,0.5452,0.3422
6278,0.7646,0.382,0.8932,0.906,0.4719
6279,0.4719,0.5636,0.5226,0.736,0.4461
6280,0.6391,0.801,0.6786,0.7215,0.5496
6281,0.2984,0.7751,0.6387,0.6078,0.5701
6282,0.8465,0.9507,0.8611,0.6221,0.6046
6283,0.4648,0.889,0.7047,0.7931,0.5928
6284,0.5525,0.6453,0.5593,0.6771,0.5818
6285,0.7696,0.5279,0.8634,0.7055,0.5158
6286,0.659,0.6777,0.5981,0.4415,0.5765
6287,0.746,0.6952,0.9423,0.9494,0.4093
6288,0.7479,0.7755,0.759,0.8669,0.3836
6289,0.3754,0.7741,0.7034,0.6954,0.5751
6290,0.6242,0.8065,0.4707,0.4994,0.57
6291,0.3724,0.8686,0.4392,0.7539,0.5603
6292,0.8394,0.3905,0.5478,0.7749,0.433
6293,0.7848,0.4486,0.6349,0.3603,0.4099
6294,0.263,0.56,0.3934,0.1622,0.3901
6295,0.7498,0.8126,0.683,0.7323,0.4548
6296,0.579,0.8732,0.3298,0.564,0.4937
6297,0.8654,0.4236,0.659,0.551,0.4555
6298,0.8602,0.7465,0.4086,0.7556,0.5705
6299,0.5341,0.7677,0.6253,0.6574,0.4469
6300,0.4191,0.6844,0.5387,0.4798,0.5393
6301,0.7666,0.8716,0.574,0.7172,0.5704
6302,0.8305,0.8847,0.6918,0.2224,0.3909
6303,0.7013,0.7853,0.5503,0.1644,0.6183
6304,0.878,0.9848,0.6246,0.2138,0.8672
6305,0.8668,0.9237,0.8123,0.386,0.4479
6306,0.7859,0.3696,0.7897,0.6799,0.4664
6307,0.9496,0.959,0.702,0.4744,0.5586
6308,0.3,0.9015,0.7288,0.3409,0.5297
6309,0.3479,0.488,0.6599,0.2695,0.4247
6310,0.417,0.9102,0.4757,0.5441,0.522
6311,0.2004,0.8053,0.3185,0.5581,0.5522
6312,0.5259,0.685,0.3532,0.5286,0.5591
6313,0.206,0.6463,0.3921,0.6216,0.541
6314,0.5762,0.6896,0.5405,0.207,0.5632
6315,0.5219,0.8681,0.384,0.4095,0.5769
6316,0.6339,0.6958,0.8943,0.7282,0.3905
6317,0.7993,0.6046,0.7295,0.4629,0.5667
6318,0.9399,0.4446,0.7541,0.477,0.4084
6319,0.9514,0.7212,0.7781,0.7179,0.5346
6320,0.5104,0.953,0.9054,0.6861,0.574
6321,0.9071,0.4535,0.8896,0.828,0.5258
6322,0.8993,0.5424,0.3558,0.3402,0.4233
6323,0.7399,0.6483,0.2833,0.4206,0.5227
6324,0.8405,0.8835,0.8846,0.5816,0.5831
6325,0.9504,0.5938,0.7276,0.7816,0.5258
6326,0.887,0.8624,0.4136,0.3911,0.4611
6327,0.9631,0.7865,0.781,0.5334,0.5452
6328,0.9393,0.6211,0.959,0.9267,0.495
6329,0.8744,0.8954,0.8652,0.684,0.606
6330,0.3724,0.7442,0.3878,0.7268,0.5258
6331,0.875,0.8479,0.9272,0.865,0.4277
6332,0.18,0.2952,0.541,0.6275,0.4389
6333,0.9569,0.3082,0.7329,0.6366,0.3879
6334,0.848,0.789,0.8144,0.7956,0.4636
6335,0.6404,0.9711,0.82,0.7913,0.6185
6336,0.8165,0.3991,0.5449,0.6283,0.6457
6337,0.8034,0.7657,0.4483,0.5491,0.6076
6338,0.4531,0.8406,0.4905,0.4999,0.3617
6339,0.4215,0.5424,0.621,0.3191,0.4276
6340,0.2922,0.6037,0.3475,0.1983,0.7518
6341,0.0153,0.7114,0.0678,0.0359,0.5389
6342,0.8189,0.7015,0.8189,0.9724,0.6357
6343,0.6506,0.8017,0.0058,0.0261,0.7104
6344,0.8786,0.9081,0.9902,0.988,0.5669
6345,0.7731,0.7653,0.6522,0.6654,0.5195
6346,0.5482,0.5626,0.8279,0.9662,0.459
6347,0.7103,0.6019,0.967,0.9894,0.555
6348,0.6832,0.0614,0.8722,0.9789,0.6731
6349,0.7326,0.2134,0.5285,0.7661,0.3913
6350,0.8658,0.1463,0.5317,0.5298,0.4925
6351,0.5886,0.671,0.7721,0.74,0.4045
6352,0.5723,0.3957,0.5583,0.8679,0.6964
6353,0.8341,0.2724,0.8809,0.7901,0.4911
6354,0.2035,0.4425,0.6219,0.968,0.6096
6355,0.8712,0.3329,0.4099,0.6588,0.6151
6356,0.613,0.4844,0.6405,0.6217,0.4048
6357,0.8161,0.433,0.3564,0.2536,0.5911
6358,0.6451,0.3695,0.5909,0.8052,0.4596
6359,0.8118,0.9415,0.4532,0.7488,0.6529
6360,0.5859,0.6436,0.8574,0.9849,0.6198
6361,0.9176,0.4824,0.9365,0.987,0.5083
6362,0.9493,0.3599,0.8762,0.6967,0.4356
6363,0.7948,0.503,0.8492,0.8938,0.5213
6364,0.6487,0.6457,0.7049,0.9594,0.5821
6365,0.4144,0.7557,0.6139,0.5667,0.5424
6366,0.9311,0.7946,0.9357,0.9845,0.5326
6367,0.5788,0.4637,0.4859,0.6057,0.4829
6368,0.8045,0.0023,0.001,0.3252,0.6918
6369,0.5914,0.2549,0.9152,0.9308,0.3408
6370,0.384,0.2209,0.3211,0.2331,0.5091
6371,0.4213,0.8006,0.1782,0.3662,0.6732
6372,0.8483,0.7322,0.9442,0.8566,0.3417
6373,0.7138,0.6387,0.6334,0.5014,0.4777
6374,0.5003,0.634,0.2847,0.8466,0.5602
6375,0.9193,0.6133,0.6803,0.2759,0.4092
6376,0.7745,0.5813,0.16,0.1827,0.5254
6377,0.6579,0.6299,0.4596,0.5381,0.6186
6378,0.1951,0.8454,0.4912,0.9559,0.6036
6379,0.603,0.7267,0.2747,0.3203,0.551
6380,0.6978,0.7243,0.8875,0.7862,0.4427
6381,0.7493,0.7222,0.8943,0.9704,0.4414
6382,0.2827,0.6878,0.7357,0.7873,0.4002
6383,0.2643,0.8021,0.4461,0.6712,0.6767
6384,0.5383,0.5367,0.1521,0.5888,0.64
6385,0.3829,0.7631,0.5784,0.3882,0.5341
6386,0.7372,0.639,0.4625,0.4159,0.4939
6387,0.9329,0.9486,0.906,0.9775,0.4781
6388,0.2548,0.7735,0.188,0.6533,0.5692
6389,0.6337,0.4658,0.9053,0.9971,0.643
6390,0.846,0.814,0.7305,0.9741,0.6934
6391,0.782,0.8681,0.5822,0.7953,0.4568
6392,0.4595,0.3721,0.5952,0.5434,0.511
6393,0.475,0.2557,0.9557,0.861,0.4063
6394,0.3934,0.5008,0.3274,0.2523,0.5155
6395,0.5942,0.8413,0.6972,0.6689,0.5244
6396,0.5858,0.8695,0.4523,0.6433,0.5711
6397,0.8579,0.4084,0.7314,0.6656,0.3822
6398,0.4631,0.3003,0.6946,0.9195,0.473
6399,0.8514,0.7651,0.5173,0.9661,0.506
6400,0.8472,0.5989,0.7533,0.5556,0.6211
6401,0.6908,0.716,0.5149,0.4057,0.455
6402,0.9273,0.6169,0.9101,0.9717,0.4384
6403,0.2669,0.6296,0.62,0.9304,0.6679
6404,0.4152,0.616,0.7528,0.7231,0.4424
6405,0.6963,0.6602,0.5301,0.3738,0.382
6406,0.6447,0.4878,0.4106,0.7954,0.5005
6407,0.8053,0.8906,0.7665,0.6189,0.6872
6408,0.2501,0.4283,0.3631,0.8121,0.6444
6409,0.6095,0.9224,0.075,0.4675,0.6498
6410,0.5825,0.4769,0.9492,0.9329,0.6144
6411,0.1311,0.7206,0.6723,0.8374,0.5778
6412,0.3199,0.8654,0.1923,0.6146,0.5604
6413,0.3237,0.6112,0.4667,0.885,0.477
6414,0.9179,0.3946,0.9878,0.996,0.4526
6415,0.7495,0.9123,0.4893,0.2798,0.5527
6416,0.7546,0.3614,0.7878,0.7637,0.3919
6417,0.5059,0.7725,0.8724,0.9952,0.6575
6418,0.8224,0.8739,0.9701,0.9938,0.5328
6419,0.7327,0.6543,0.9339,0.933,0.4234
6420,0.748,0.6492,0.8743,0.7806,0.5287
6421,0.8424,0.6503,0.7244,0.9748,0.5259
6422,0.6813,0.8654,0.3922,0.6873,0.4832
6423,0.4787,0.7025,0.5456,0.8347,0.5553
6424,0.4826,0.1837,0.9087,0.7943,0.497
6425,0.1561,0.7737,0.2634,0.837,0.7422
6426,0.4755,0.5268,0.2696,0.4,0.4798
6427,0.4917,0.4516,0.4731,0.2592,0.4283
6428,0.7246,0.6728,0.9263,0.9743,0.5494
6429,0.6666,0.8737,0.58,0.635,0.5382
6430,0.9671,0.4811,0.9899,0.995,0.5231
6431,0.6245,0.8509,0.6027,0.6958,0.6149
6432,0.7151,0.7104,0.4527,0.4575,0.5291
6433,0.8155,0.9355,0.8547,0.9645,0.5657
6434,0.8066,0.9293,0.7001,0.9068,0.6793
6435,0.292,0.6743,0.3072,0.1573,0.4904
6436,0.6835,0.4784,0.747,0.9273,0.5422
6437,0.4638,0.6694,0.7136,0.4749,0.3973
6438,0.7314,0.8516,0.8547,0.9595,0.633
6439,0.6742,0.6307,0.6598,0.7387,0.5398
6440,0.4514,0.6844,0.3147,0.1699,0.4806
6441,0.9117,0.9195,0.9033,0.4149,0.4173
6442,0.6956,0.7337,0.493,0.191,0.4066
6443,0.9498,0.4013,0.9626,0.9947,0.5437
6444,0.8111,0.9021,0.8422,0.9919,0.825
6445,0.9858,0.9364,0.9297,0.9957,0.7226
6446,0.9041,0.9224,0.6547,0.7632,0.4562
6447,0.4968,0.5624,0.5622,0.9111,0.5911
6448,0.6235,0.0635,0.5598,0.5222,0.4802
6449,0.8082,0.2398,0.5172,0.538,0.4235
6450,0.7099,0.6094,0.9799,0.9978,0.5242
6451,0.3232,0.7347,0.5876,0.829,0.5077
6452,0.9088,0.7229,0.8207,0.8998,0.5934
6453,0.8591,0.4567,0.761,0.8298,0.5529
6454,0.5275,0.8724,0.7912,0.9658,0.656
6455,0.3976,0.8848,0.6665,0.8687,0.5801
6456,0.227,0.5454,0.2978,0.5002,0.5542
6457,0.9218,0.8706,0.9691,0.9986,0.482
6458,0.5793,0.8502,0.8253,0.8789,0.5678
6459,0.8105,0.772,0.8315,0.9775,0.624
6460,0.8291,0.3606,0.9092,0.9888,0.675
6461,0.7579,0.609,0.8907,0.9616,0.5472
6462,0.8466,0.5561,0.8751,0.8426,0.4522
6463,0.5171,0.8957,0.7634,0.8748,0.5716
6464,0.5994,0.2982,0.7047,0.7498,0.49
6465,0.5565,0.8333,0.6905,0.4646,0.3648
6466,0.8164,0.5154,0.8465,0.9672,0.4719
6467,0.8351,0.7828,0.9189,0.9445,0.5009
6468,0.9132,0.5599,0.7627,0.9666,0.5859
6469,0.7791,0.6784,0.5016,0.4566,0.515
6470,0.9264,0.8236,0.7535,0.9585,0.6799
6471,0.4369,0.6476,0.9738,0.9966,0.4887
6472,0.9792,0.9037,0.9124,0.9901,0.5363
6473,0.796,0.8297,0.8449,0.8424,0.4889
6474,0.7006,0.9189,0.6804,0.8555,0.4657
6475,0.5891,0.2997,0.7821,0.9483,0.6294
6476,0.733,0.4302,0.8249,0.8564,0.4837
6477,0.7866,0.3459,0.6445,0.548,0.4611
6478,0.8635,0.9591,0.8833,0.9483,0.5041
6479,0.8536,0.4895,0.9776,0.9914,0.4321
6480,0.6797,0.2531,0.4916,0.2934,0.4485
6481,0.606,0.6435,0.7832,0.6884,0.6809
6482,0.5123,0.435,0.8395,0.8085,0.4657
6483,0.0397,0.4576,0.1451,0.0407,0.5324
6484,0.9399,0.8768,0.9316,0.6143,0.3226
6485,0.9631,0.8871,0.9236,0.7568,0.4938
6486,0.7721,0.5208,0.8825,0.8392,0.3916
6487,0.383,0.7375,0.3703,0.1124,0.4383
6488,0.606,0.3551,0.7195,0.5565,0.3764
6489,0.7981,0.3411,0.8492,0.7669,0.5482
6490,0.9088,0.3853,0.8854,0.9243,0.4076
6491,0.7782,0.512,0.4705,0.5539,0.4526
6492,0.82,0.3539,0.7071,0.3388,0.4614
6493,0.3022,0.2992,0.5941,0.5769,0.5137
6494,0.336,0.3522,0.8831,0.9642,0.7057
6495,0.8108,0.4699,0.9783,0.969,0.613
6496,0.9243,0.6543,0.8995,0.8385,0.466
6497,0.927,0.4627,0.7949,0.751,0.5213
6498,0.5894,0.1194,0.5585,0.3484,0.3469
6499,0.4705,0.1092,0.4388,0.1799,0.4005
6500,0.6012,0.4223,0.348,0.6908,0.6305
6501,0.8733,0.7075,0.912,0.7375,0.4718
6502,0.6242,0.398,0.7833,0.9278,0.5633
6503,0.662,0.5366,0.8416,0.841,0.6239
6504,0.9472,0.5604,0.9655,0.9265,0.4943
6505,0.5162,0.637,0.3824,0.3344,0.4664
6506,0.3379,0.8453,0.6683,0.5301,0.5247
6507,0.2751,0.6911,0.2384,0.6386,0.5916
6508,0.8405,0.2972,0.966,0.9768,0.3701
6509,0.2525,0.834,0.1314,0.1695,0.4826
6510,0.2882,0.7442,0.607,0.5386,0.4515
6511,0.8376,0.7509,0.6397,0.4461,0.3818
6512,0.8622,0.4982,0.931,0.839,0.5426
6513,0.8917,0.4225,0.9102,0.5543,0.4455
6514,0.5331,0.4757,0.9171,0.9364,0.4218
6515,0.7773,0.4871,0.7378,0.6748,0.6052
6516,0.7279,0.2574,0.9209,0.8706,0.5144
6517,0.5074,0.6944,0.4803,0.1359,0.5238
6518,0.3686,0.7851,0.2311,0.4486,0.5856
6519,0.2056,0.8662,0.0488,0.0452,0.3562
6520,0.9743,0.5984,0.9741,0.962,0.4154
6521,0.9342,0.7494,0.8755,0.7233,0.3185
6522,0.368,0.7779,0.565,0.1903,0.5541
6523,0.6799,0.5833,0.4633,0.3239,0.6565
6524,0.1387,0.6204,0.6127,0.5834,0.4804
6525,0.4825,0.6422,0.8404,0.7564,0.4911
6526,0.7499,0.8004,0.5497,0.5217,0.536
6527,0.9553,0.5747,0.9874,0.9733,0.4573
6528,0.4554,0.8837,0.768,0.7136,0.5891
6529,0.2495,0.6253,0.373,0.7206,0.5732
6530,0.5619,0.7619,0.4716,0.7452,0.5128
6531,0.4003,0.3567,0.6608,0.4765,0.502
6532,0.8132,0.9013,0.671,0.7779,0.4252
6533,0.4846,0.6354,0.4608,0.6706,0.4642
6534,0.6182,0.4704,0.467,0.3796,0.4264
6535,0.398,0.6617,0.6401,0.5875,0.3493
6536,0.6937,0.4964,0.5598,0.4157,0.4656
6537,0.2954,0.2239,0.4871,0.1422,0.3483
6538,0.8694,0.489,0.9559,0.8439,0.4534
6539,0.2284,0.6703,0.6285,0.5442,0.3838
6540,0.4447,0.5097,0.6503,0.6262,0.5461
6541,0.8153,0.2946,0.6693,0.47,0.5433
6542,0.7823,0.1854,0.3004,0.2092,0.4951
6543,0.423,0.3013,0.752,0.5943,0.4783
6544,0.6091,0.5413,0.7487,0.8585,0.6244
6545,0.5307,0.7936,0.6617,0.8115,0.648
6546,0.9333,0.3783,0.9299,0.9804,0.5411
6547,0.856,0.7457,0.7428,0.5204,0.5104
6548,0.3265,0.7047,0.5579,0.4116,0.5606
6549,0.8086,0.7225,0.713,0.5321,0.4151
6550,0.4448,0.6778,0.2001,0.2741,0.5027
6551,0.4535,0.7646,0.343,0.4014,0.5016
6552,0.9104,0.6719,0.8362,0.4693,0.5131
6553,0.4623,0.8399,0.3105,0.4334,0.5133
6554,0.7469,0.5775,0.6198,0.7314,0.5388
6555,0.6849,0.7226,0.5769,0.4315,0.3459
6556,0.2948,0.4031,0.2302,0.2155,0.537
6557,0.7051,0.5858,0.5594,0.2639,0.3934
6558,0.4835,0.2899,0.9888,0.9861,0.6051
6559,0.0785,0.8922,0.1818,0.1648,0.4495
6560,0.6633,0.3328,0.9935,0.9369,0.3412
6561,0.0884,0.8358,0.5262,0.531,0.473
6562,0.8447,0.7187,0.948,0.9764,0.5533
6563,0.578,0.78,0.7612,0.7352,0.5837
6564,0.8988,0.7928,0.8418,0.8401,0.491
6565,0.2816,0.8897,0.681,0.8618,0.6064
6566,0.9053,0.4997,0.6372,0.3049,0.4827
6567,0.8345,0.7807,0.5555,0.8101,0.4766
6568,0.2854,0.7837,0.1782,0.2349,0.389
6569,0.7905,0.7272,0.7258,0.6621,0.5327
6570,0.9764,0.771,0.9697,0.8963,0.5449
6571,0.9283,0.7636,0.9891,0.7857,0.3873
6572,0.7245,0.6937,0.4647,0.8106,0.5576
6573,0.9053,0.6234,0.8093,0.5757,0.4336
6574,0.5343,0.6708,0.5872,0.4397,0.5383
6575,0.7619,0.6444,0.7679,0.7402,0.5494
6576,0.4998,0.4338,0.4986,0.4915,0.4425
6577,0.2848,0.8595,0.4175,0.7809,0.5654
6578,0.7889,0.6723,0.6891,0.8485,0.5984
6579,0.4542,0.5563,0.7898,0.8533,0.5673
6580,0.9446,0.606,0.8394,0.8614,0.5797
6581,0.5017,0.6703,0.3611,0.3192,0.567
6582,0.3336,0.8971,0.8822,0.9738,0.6164
6583,0.4515,0.7014,0.7947,0.7348,0.5896
6584,0.8349,0.7571,0.8909,0.9407,0.5997
6585,0.0881,0.6455,0.1775,0.3112,0.3992
6586,0.7812,0.7612,0.8222,0.8552,0.4967
